,GeoType,GeoName,discuss,discussOppose,reducetax,reducetaxOppose,CO2limits,CO2limitsOppose,localofficials,localofficialsOppose,governor,governorOppose,congress,congressOppose,president,presidentOppose,corporations,corporationsOppose,citizens,citizensOppose,regulate,regulateOppose,supportRPS,supportRPSOppose,drilloffshore,drilloffshoreOppose,drillANWR,drillANWROppose,fundrenewables,fundrenewablesOppose,rebates,rebatesOppose,mediaweekly,mediaweeklyOppose,gwvoteimp,gwvoteimpOppose,teachGW,teachGWOppose,priority,priorityOppose,happening,happeningOppose,human,humanOppose,consensus,consensusOppose,worried,worriedOppose,personal,personalOppose,harmUS,harmUSOppose,devharm,devharmOppose,futuregen,futuregenOppose,harmplants,harmplantsOppose,timing,timingOppose,affectweather,affectweatherOppose,Areaname,LND010200D,isCounty,POP,totalvotes,other_votes,democrat_votes,republican_votes,PopDensity
48135,County,"Ector County, Texas",30.612,69.256,62.438,36.793,60.833,38.938,51.075,17.582,50.357,16.709,54.101000000000006,22.128,55.495,14.538,63.445,12.751,59.086999999999996,14.237,69.027,30.214000000000002,57.958999999999996,40.876,57.825,41.433,32.605,66.64,80.404,19.125,76.975,22.859,21.22,78.413,56.716,31.787,74.077,25.951999999999998,52.045,24.160999999999998,69.453,12.968,55.48,33.315,47.76,25.691,62.153999999999996,37.834,43.78,43.788000000000004,59.626000000000005,28.299,62.781000000000006,22.399,67.331,19.408,67.42399999999999,19.82,54.49100000000001,45.51,56.448,6.928,"Ector, TX",901.68,True,166223.0,36530.0,1261.0,10249.0,25020.0,184.34810575814038
48137,County,"Edwards County, Texas",35.531,64.249,65.18,34.954,66.226,34.218,51.748000000000005,15.649000000000001,49.928999999999995,15.72,57.245,20.612,58.821000000000005,12.95,67.851,11.482000000000001,64.494,11.645,69.40899999999999,29.883000000000003,61.012,37.985,57.425,41.903,30.334,69.208,82.779,16.812,77.27,23.049,25.776999999999997,74.422,59.503,29.124000000000002,76.809,23.745,54.132,23.709,71.514,11.974,58.36,31.248,50.771,23.250999999999998,64.335,35.641,47.915,44.395,65.11399999999999,26.463,66.336,21.61,70.637,19.589000000000002,71.727,18.669,57.31,42.68899999999999,59.647,6.207000000000001,"Edwards, TX",2119.95,True,1932.0,1073.0,24.0,303.0,746.0,0.9113422486379397
48139,County,"Ellis County, Texas",29.250999999999998,70.684,58.333999999999996,41.236000000000004,56.126999999999995,43.985,47.448,18.361,45.284,19.171,50.739,25.342,52.168,16.225,62.665,13.270999999999999,57.428999999999995,14.749,66.595,33.385,56.449,43.388000000000005,61.089,38.942,35.473,64.249,80.404,19.738,76.801,23.616999999999997,22.183000000000003,77.507,53.251999999999995,36.125,70.484,29.71,44.155,29.815,66.28699999999999,15.51,50.903,37.873000000000005,43.647,31.054000000000002,56.303000000000004,43.763000000000005,38.022,51.321000000000005,55.335,33.763000000000005,58.096000000000004,27.351,63.367,25.182,64.256,24.769000000000002,50.783,49.218,53.408,7.712000000000001,"Ellis, TX",951.66,True,184826.0,63673.0,2479.0,16253.0,44941.0,194.214320240422
48141,County,"El Paso County, Texas",36.797,63.144,74.452,24.480999999999998,72.212,27.391,62.568999999999996,12.964,58.901,12.145999999999999,65.67,15.459000000000001,66.316,9.554,74.83800000000001,9.674,68.322,10.164,76.959,22.188000000000002,69.73100000000001,29.811,53.62,46.308,28.234,72.096,86.215,13.523,82.955,16.919,23.241999999999997,75.732,63.26,27.933000000000003,85.225,14.950999999999999,64.043,14.924000000000001,78.3,7.718999999999999,64.164,28.1,51.537,22.651,72.682,27.419,56.001999999999995,33.508,68.571,20.26,72.135,15.812000000000001,77.681,11.323,76.84,13.311,64.27600000000001,35.724000000000004,67.422,4.754,"El Paso, TX",1014.68,True,839238.0,214008.0,10653.0,147843.0,55512.0,827.0962273820318
48143,County,"Erath County, Texas",29.496,70.461,55.247,44.883,54.813,45.711000000000006,43.261,20.485,40.272,21.909000000000002,44.945,29.995,46.01,19.407,61.568000000000005,14.290999999999999,56.023,16.156,64.952,35.406,53.92,46.248999999999995,65.01,35.221,37.273,62.556999999999995,79.748,20.776999999999997,74.65899999999999,26.302,24.195999999999998,75.803,48.379,39.948,67.001,33.443000000000005,39.902,36.287,59.833,22.373,48.016000000000005,38.681999999999995,41.357,33.342,50.773999999999994,49.411,35.345,55.382,52.293,38.599000000000004,54.879,32.55,60.35,29.526,61.288000000000004,28.756999999999998,46.299,53.701,50.861000000000004,8.757,"Erath, TX",1089.8,True,42698.0,13893.0,523.0,2160.0,11210.0,39.179665993760324
48145,County,"Falls County, Texas",28.1,71.814,62.895,36.469,60.585,39.312,50.74,16.35,48.466,16.964000000000002,53.34,21.888,54.941,13.825999999999999,64.021,12.392000000000001,59.047,13.465,68.19,30.585,58.806999999999995,39.751999999999995,61.658,36.818000000000005,34.811,64.569,81.074,18.125999999999998,76.709,23.055999999999997,19.792,79.777,54.977,34.162,74.845,25.38,48.27,24.967,64.705,12.792,51.63,37.038000000000004,43.915,26.482,57.926,42.148,41.727,44.858000000000004,57.701,28.903000000000002,59.602,23.439,64.839,20.322,65.095,21.194000000000003,53.983999999999995,46.016000000000005,56.865,6.715,"Falls, TX",773.81,True,17297.0,5248.0,123.0,1684.0,3441.0,22.35303239813391
48147,County,"Fannin County, Texas",27.195999999999998,72.729,56.28,43.7,55.157,45.208,43.888999999999996,20.046,41.972,21.349,46.88399999999999,27.793000000000003,48.175,18.176,60.16,14.33,54.54600000000001,16.133,65.517,34.578,55.101000000000006,44.532,65.852,34.156,38.047,61.658,80.473,19.796,75.255,25.414,22.267,77.613,48.68600000000001,39.628,67.792,32.614000000000004,40.157,34.48,59.24100000000001,19.886,45.744,41.088,40.145,32.293,49.846000000000004,50.321000000000005,34.428000000000004,54.809,51.331,38.607,53.788000000000004,32.319,59.435,29.482,59.73,29.857,46.035,53.966,49.556000000000004,8.599,"Fannin, TX",899.16,True,35514.0,12044.0,364.0,2132.0,9548.0,39.496863739490195
48149,County,"Fayette County, Texas",21.429000000000002,78.454,52.857,44.611999999999995,39.709,60.471000000000004,42.693999999999996,16.869,41.867,18.773,44.403999999999996,30.509,50.976000000000006,17.929000000000002,62.281000000000006,11.228,53.35,13.14,65.28699999999999,36.118,53.308,46.43,69.167,30.826,33.176,67.766,78.086,22.515,76.333,24.046999999999997,14.940999999999999,84.98200000000001,56.152,34.759,72.133,29.023000000000003,34.553000000000004,34.821,52.98,19.827,45.265,37.644,34.326,31.45,49.586000000000006,50.801,32.733000000000004,52.3,52.943999999999996,32.541,54.801,27.237,61.373000000000005,24.739,59.443999999999996,27.135,43.342,56.665,39.242,8.385,"Fayette, TX",959.84,True,25346.0,11174.0,287.0,2144.0,8743.0,26.40648441406901
48151,County,"Fisher County, Texas",29.409000000000002,70.51100000000001,59.104,40.444,58.099,42.078,47.343,18.793,46.205,19.149,50.845,25.283,51.849,16.67,62.923,13.277999999999999,57.497,14.892000000000001,67.241,32.538000000000004,57.461000000000006,41.714,61.711000000000006,38.02,34.835,64.851,80.92,18.991,77.013,23.226999999999997,22.843000000000004,76.943,53.303999999999995,35.344,71.172,29.107,45.485,29.748,64.589,16.844,50.417,37.453,44.65,29.955,55.95,44.123000000000005,38.224000000000004,51.176,55.261,34.19,58.363,27.686,63.974,24.109,64.135,24.676,49.937,50.063,53.631,7.785,"Fisher, TX",901.74,True,3830.0,1729.0,61.0,403.0,1265.0,4.247344023776255
48153,County,"Floyd County, Texas",27.558000000000003,72.321,59.111000000000004,40.256,56.665,43.071000000000005,48.082,18.817,45.195,19.921,49.49,24.978,50.946999999999996,16.714000000000002,61.423,14.052,56.545,15.651,65.383,33.859,56.95399999999999,42.093,64.63600000000001,34.701,38.09,61.547,79.67399999999999,20.243,75.544,24.604,19.730999999999998,79.774,50.183,38.429,70.832,29.374000000000002,44.86600000000001,29.355999999999998,63.282,16.711,49.78,38.746,39.342,30.815,55.87,44.153999999999996,40.234,47.693000000000005,55.818000000000005,32.236999999999995,58.073,26.552,62.839,23.969,63.283,24.315,49.873999999999995,50.126999999999995,52.573,7.761,"Floyd, TX",992.51,True,5712.0,1959.0,50.0,435.0,1474.0,5.755105742007637
48155,County,"Foard County, Texas",27.881,72.051,57.368,42.473,56.395,43.797,44.287,20.088,41.735,21.595,47.018,27.834,48.303999999999995,18.15,60.798,14.234000000000002,55.141000000000005,15.957,65.495,34.503,56.082,43.678999999999995,66.657,33.306999999999995,38.868,60.96,80.499,19.802,75.942,24.721999999999998,22.561999999999998,77.219,47.853,40.731,68.395,32.043,40.3,34.591,61.214,19.289,47.104,40.876999999999995,40.022,33.094,51.583999999999996,48.568999999999996,35.256,54.566,51.903,37.758,54.473,31.143,60.479,27.826,60.905,28.108,46.878,53.122,51.138999999999996,8.502,"Foard, TX",707.69,True,1155.0,513.0,17.0,113.0,383.0,1.6320705393604542
48157,County,"Fort Bend County, Texas",32.889,67.141,67.816,31.041,69.257,30.471999999999998,57.387,14.405,55.229,14.58,59.278,20.891,59.91,12.587,70.801,10.745999999999999,63.62,11.6,72.203,27.154,65.436,34.049,57.596000000000004,41.744,30.878,69.137,83.586,16.064,80.26100000000001,19.392,22.412,76.895,59.785,31.717,79.333,20.807,54.381,23.151,73.54899999999999,11.815999999999999,58.141000000000005,32.263000000000005,55.027,24.68,65.765,34.415,45.371,44.623000000000005,62.934,26.351,67.663,19.023,71.305,17.415,70.892,18.954,58.855,41.145,63.881,5.6370000000000005,"Fort Bend, TX",886.05,True,811688.0,262066.0,10089.0,134686.0,117291.0,916.074713616613
48159,County,"Franklin County, Texas",27.568,72.375,54.907,45.119,53.443999999999996,47.001000000000005,42.922,20.654,40.569,22.45,45.565,29.679000000000002,46.555,19.42,59.966,14.644,54.323,16.585,64.27600000000001,35.965,54.619,45.224,67.889,32.159,39.228,60.641000000000005,80.17699999999999,20.266,75.454,25.304000000000002,22.886999999999997,76.999,46.888999999999996,41.691,66.539,33.922,38.1,36.813,59.79600000000001,20.838,45.074,42.288999999999994,39.384,34.917,49.137,50.996,33.6,56.645,50.472,39.845,53.302,33.018,59.438,29.534000000000002,59.702,29.941,45.146,54.855,49.888000000000005,8.984,"Franklin, TX",294.77,True,10725.0,4380.0,130.0,665.0,3585.0,36.384299623435226
48161,County,"Freestone County, Texas",20.581,79.303,52.269,44.236999999999995,37.278,62.87,44.051,16.034000000000002,41.881,18.57,45.24,28.765,50.757,17.149,63.375,11.295,53.44,13.095,64.529,36.843,52.305,47.768,71.396,28.447,34.496,66.411,77.747,22.973000000000003,75.73,24.714000000000002,14.015999999999998,85.89200000000001,55.028999999999996,35.921,71.112,30.008000000000003,33.455999999999996,33.131,51.11,19.609,43.854,39.49,32.39,31.195,48.486999999999995,51.919,33.157,51.093999999999994,52.714,32.188,54.327,26.499000000000002,60.676,24.254,58.783,27.611,42.833999999999996,57.172,38.134,8.255,"Freestone, TX",892.13,True,19717.0,7684.0,187.0,1471.0,6026.0,22.10103908623183
48163,County,"Frio County, Texas",28.736,71.11399999999999,68.96,29.42,65.828,32.878,56.184,15.366,52.388000000000005,15.825,56.996,18.237000000000002,58.493,12.118,66.204,11.897,61.236000000000004,12.728,71.115,27.076,64.562,34.196999999999996,60.044,38.691,36.594,63.18899999999999,82.32799999999999,17.096,78.774,20.848000000000003,18.433,80.53399999999999,54.692,35.207,78.503,21.349,53.498999999999995,20.728,70.278,11.222999999999999,57.31399999999999,34.304,43.476000000000006,25.613000000000003,64.977,35.034,47.45,38.94,61.798,24.555,64.624,19.317,68.21,17.281,68.795,17.916,56.714,43.286,60.119,5.935,"Frio, TX",1134.28,True,20306.0,4400.0,100.0,2444.0,1856.0,17.902105300278592
48165,County,"Gaines County, Texas",27.97,71.808,57.873000000000005,41.935,55.472,44.986999999999995,45.332,18.163,43.323,18.982,48.479,25.603,51.647,16.348,62.108000000000004,13.429,57.188,14.4,64.59,35.233000000000004,54.727,44.211999999999996,64.347,35.063,34.381,65.04,78.98100000000001,20.99,74.074,26.326,19.987000000000002,80.127,53.685,34.146,70.824,29.898000000000003,44.59,30.513,61.169,17.169,49.876000000000005,37.01,41.433,27.108,55.256,44.824,40.65,47.849,57.758,30.7,58.192,26.015,63.078,24.148000000000003,63.613,23.499000000000002,49.871,50.129,49.177,7.705,"Gaines, TX",1502.84,True,21492.0,4620.0,116.0,597.0,3907.0,14.300923584679675
48167,County,"Galveston County, Texas",31.084,68.90100000000001,65.35300000000001,33.9,61.693999999999996,38.277,51.244,16.38,50.684,16.666,57.349,20.863000000000003,54.989,13.229000000000001,67.083,11.123,59.825,12.793,70.01899999999999,29.826,59.809,40.27,59.208,40.973,32.577,67.513,83.154,16.854,79.087,21.218000000000004,23.553,75.943,56.032,34.147,73.40899999999999,26.658,47.735,26.465,66.64399999999999,14.505999999999998,51.192,37.913000000000004,47.255,28.291,59.224,40.946,39.739000000000004,49.628,57.736000000000004,31.910999999999998,60.581,25.184,66.31,21.914,67.462,21.928,53.343999999999994,46.657,58.696000000000005,6.879,"Galveston, TX",872.93,True,342139.0,122903.0,5488.0,43658.0,73757.0,391.94322568819956
48169,County,"Garza County, Texas",27.905,71.954,58.16,41.849,57.303999999999995,42.75,46.273999999999994,19.6,43.653999999999996,20.412,48.136,26.255,50.431999999999995,17.15,59.724,14.937000000000001,55.681999999999995,16.008,64.625,34.944,55.606,43.247,64.62,34.813,38.461999999999996,61.04,78.619,21.449,73.635,26.824,20.352,79.516,50.994,36.911,69.917,30.438000000000002,45.543,29.546,63.033,17.035,50.495,38.08,40.266,28.985,54.958,45.09,40.971000000000004,48.076,56.446999999999996,32.371,58.208,27.118000000000002,62.373000000000005,25.397,62.917,24.927,49.003,50.997,51.54600000000001,8.055,"Garza, TX",896.19,True,6229.0,1484.0,29.0,230.0,1225.0,6.950535042792264
48171,County,"Gillespie County, Texas",33.165,66.743,58.106,42.343999999999994,59.778999999999996,41.091,45.568000000000005,18.833,44.773,19.212,51.159,26.398000000000003,51.846000000000004,16.977,64.128,12.975999999999999,59.452,14.110999999999999,67.1,33.153,57.253,42.309,61.178999999999995,38.986,32.994,66.768,81.913,18.202,76.94800000000001,23.772,27.266,73.02,54.333,34.029,70.595,30.0,45.401,31.717,66.175,16.930999999999997,51.696000000000005,36.092,48.441,29.183000000000003,55.843,44.254,38.18,54.381,56.798,35.571,59.621,28.921,65.48100000000001,25.494,65.866,25.263,50.244,49.755,55.047,7.897,"Gillespie, TX",1061.48,True,26988.0,13214.0,480.0,2288.0,10446.0,25.424878471568
48173,County,"Glasscock County, Texas",30.825,69.038,54.65,45.992,54.945,46.086000000000006,43.975,19.674,42.478,20.62,48.141999999999996,28.248,50.213,18.207,61.51,14.132,57.335,15.304,63.583,36.830999999999996,53.708999999999996,45.621,64.101,35.786,35.202,64.531,79.343,20.97,73.87899999999999,27.029,24.151999999999997,76.194,53.067,34.795,68.62,32.24,43.707,32.696,62.66,18.366,49.931000000000004,36.88,43.038000000000004,29.502,54.00899999999999,46.052,39.248000000000005,52.461999999999996,57.0,34.597,58.391999999999996,29.244,63.608000000000004,27.003,64.048,26.241,48.446999999999996,51.553000000000004,50.363,8.371,"Glasscock, TX",900.93,True,1409.0,604.0,17.0,34.0,553.0,1.5639394847546426
48175,County,"Goliad County, Texas",24.765,75.074,56.493,41.153999999999996,43.818000000000005,56.465,47.79600000000001,14.437999999999999,45.979,16.284000000000002,50.39,25.918000000000003,55.646,15.097000000000001,67.135,10.011000000000001,58.617,11.169,67.685,33.415,56.275,43.623000000000005,66.67,33.137,30.230999999999998,70.804,80.413,19.924,77.618,22.741999999999997,16.636,83.431,59.92,31.425,75.721,25.499000000000002,39.346,28.874000000000002,58.727,16.18,49.843,34.33,38.269,28.228,55.945,44.373000000000005,38.284,48.815,58.909,28.654,60.266000000000005,23.737,66.502,21.503,65.197,23.136999999999997,47.506,52.5,43.302,7.235,"Goliad, TX",859.35,True,7658.0,3708.0,115.0,973.0,2620.0,8.911386513062197
48177,County,"Gonzales County, Texas",29.092,70.743,61.887,37.763000000000005,60.015,40.022,49.098,17.375999999999998,46.615,18.081,51.992,23.171999999999997,53.794,14.994000000000002,63.387,13.067,58.948,14.025,66.859,32.399,57.998999999999995,41.03,62.865,36.404,35.61,63.934,80.637,19.175,75.766,24.485,20.936,78.791,53.18600000000001,35.071999999999996,73.173,27.153000000000002,47.911,27.092,65.578,14.662,51.972,36.751999999999995,42.532,27.534000000000002,57.988,42.023999999999994,42.437,46.221000000000004,58.613,29.88,60.141999999999996,24.673000000000002,64.793,22.453000000000003,65.645,22.22,52.505,47.495,54.5,7.072,"Gonzales, TX",1069.82,True,20837.0,6334.0,176.0,1571.0,4587.0,19.477108298592288
48179,County,"Gray County, Texas",25.639,74.267,53.486000000000004,46.536,51.628,48.652,42.49,21.614,39.995,23.365,44.033,30.224,45.522,20.189,57.614,15.907,52.306999999999995,18.051,62.317,37.696,52.55,46.863,68.59,31.105999999999998,40.996,58.611000000000004,78.215,22.199,73.464,27.176,20.514,79.3,45.898999999999994,42.151,65.03,35.33,38.264,36.378,57.854,21.555999999999997,44.12,43.073,36.446999999999996,34.88,48.323,51.755,34.358000000000004,54.567,50.07899999999999,39.045,52.273999999999994,32.946999999999996,57.803000000000004,29.988000000000003,58.13399999999999,30.206,44.431999999999995,55.568999999999996,47.702,9.241,"Gray, TX",929.25,True,21886.0,7405.0,204.0,701.0,6500.0,23.552327145547483
48181,County,"Grayson County, Texas",30.011999999999997,69.942,59.247,40.678000000000004,58.253,42.218999999999994,46.013999999999996,19.108,44.996,19.387999999999998,48.878,25.888,50.821999999999996,16.733,63.056999999999995,13.345999999999998,57.613,15.083,67.602,32.538000000000004,58.128,41.001999999999995,61.67,38.412,33.652,66.119,81.036,19.032,77.44800000000001,22.92,24.301,75.648,53.67100000000001,34.821,69.567,30.709,44.108999999999995,30.709,60.974,19.012,50.1,37.394,45.326,29.596999999999998,53.00899999999999,47.218,36.318000000000005,53.849,54.23,35.498000000000005,57.508,28.499000000000002,63.256,24.658,63.992,25.083000000000002,49.401,50.599,51.788000000000004,7.983,"Grayson, TX",979.19,True,136212.0,47416.0,1790.0,10301.0,35325.0,139.10681277382326
48183,County,"Gregg County, Texas",27.592,72.388,60.711000000000006,38.695,56.006,43.99100000000001,47.9,18.04,46.144,18.823,49.083,24.23,49.903999999999996,16.215,61.526,13.269,55.788999999999994,14.927999999999999,67.18,32.666,58.538999999999994,40.942,63.04600000000001,36.918,36.109,63.778,80.319,19.881,77.108,23.232,20.803,78.721,52.531000000000006,36.846,69.702,30.261999999999997,42.983999999999995,31.25,62.106,17.524,47.461999999999996,38.205999999999996,42.693999999999996,30.41,53.791000000000004,46.393,37.304,51.238,54.07899999999999,34.371,57.18899999999999,28.375,62.005,26.017,62.282,26.809,48.858000000000004,51.143,52.607,7.587999999999999,"Gregg, TX",276.37,True,123945.0,41749.0,1308.0,11677.0,28764.0,448.47487064442595
48185,County,"Grimes County, Texas",25.574,74.283,56.794,41.381,48.62,51.666000000000004,47.50899999999999,15.917,48.106,15.899000000000001,50.263999999999996,25.381999999999998,55.217,15.372,63.567,10.998,56.47,12.4,67.666,33.186,54.568000000000005,44.663000000000004,60.968999999999994,38.768,28.771,71.53,79.212,20.726999999999997,76.767,23.294,17.445,82.598,62.721000000000004,27.674,74.566,26.25,45.49,25.377,60.548,15.029000000000002,50.105,34.633,43.306999999999995,25.276999999999997,56.225,44.066,38.588,47.048,58.13,28.331999999999997,60.567,22.965,66.465,20.243,65.137,21.546999999999997,48.998999999999995,51.006,45.477,7.294,"Grimes, TX",801.16,True,28880.0,9533.0,274.0,2194.0,7065.0,36.04773079035399
48187,County,"Guadalupe County, Texas",30.383000000000003,69.494,61.591,37.415,58.465,41.256,49.956,17.465,46.934,18.467,52.754,24.185,53.31100000000001,15.499,64.529,12.600999999999999,58.82899999999999,14.207,68.503,31.017,60.202,39.298,64.02199999999999,35.742,35.998000000000005,64.257,82.48100000000001,17.49,78.006,22.206999999999997,21.346999999999998,78.078,53.284,36.858000000000004,72.396,27.7,46.905,29.136999999999997,66.542,15.54,50.39,38.909,44.36,31.158,57.736000000000004,42.333999999999996,40.037,48.137,55.821000000000005,32.598,59.523999999999994,26.368000000000002,64.955,23.058000000000003,64.492,24.889,51.308,48.692,56.41,7.369,"Guadalupe, TX",714.17,True,166847.0,57822.0,2799.0,18391.0,36632.0,233.623647030819
48189,County,"Hale County, Texas",28.194000000000003,71.671,60.549,38.86,58.351000000000006,41.451,48.968,18.012999999999998,46.138000000000005,18.897000000000002,50.558,24.296999999999997,52.148999999999994,16.006,61.963,13.604000000000001,57.369,14.949000000000002,66.516,32.602,57.457,41.586000000000006,63.766999999999996,35.469,37.251,62.341,79.668,20.256,75.613,24.561999999999998,20.317999999999998,79.218,51.356,37.192,71.954,28.23,46.266999999999996,28.426,65.562,15.300999999999998,50.882,38.121,40.698,29.673000000000002,57.13399999999999,42.887,41.631,46.76,57.236000000000004,31.188000000000002,59.328,25.756,63.708999999999996,23.506999999999998,64.267,23.69,51.003,48.997,54.071000000000005,7.405,"Hale, TX",1004.77,True,33406.0,8858.0,391.0,2101.0,6366.0,33.24740985499169
48191,County,"Hall County, Texas",29.826999999999998,70.05,58.01,42.033,58.648999999999994,41.696000000000005,47.083999999999996,19.407,47.62,18.502,51.419,24.877,52.601000000000006,16.723,61.882,13.725,57.271,15.339,66.709,33.029,55.608000000000004,42.855,58.007,41.58,32.373000000000005,66.82,79.498,20.085,75.57300000000001,24.406999999999996,22.46,77.587,56.599,31.324,70.94,29.334,48.945,27.494,65.118,16.16,51.382,35.804,47.31,27.174,56.846000000000004,43.163000000000004,39.013000000000005,49.626000000000005,56.176,32.817,59.055,26.629,64.578,23.019000000000002,64.582,23.135,50.909,49.092,53.143,7.872000000000001,"Hall, TX",904.08,True,2964.0,1091.0,34.0,164.0,893.0,3.278470931775949
48193,County,"Hamilton County, Texas",30.918000000000003,68.941,57.188,43.413000000000004,58.011,42.924,43.577,19.391,42.269,20.183,47.922,28.276,49.617,17.867,61.498999999999995,13.929,56.863,14.984000000000002,65.959,34.366,54.857,44.84,64.15899999999999,35.914,34.766,64.812,80.931,19.277,75.208,25.671,25.101,75.23100000000001,52.758,35.285,68.685,31.986,42.449,34.418,62.226000000000006,19.047,48.8,37.678000000000004,44.216,29.813000000000002,52.498000000000005,47.631,36.586,55.31,54.701,36.989000000000004,56.443999999999996,31.052,63.093,27.075,63.043,27.592,48.791000000000004,51.208,51.303000000000004,8.215,"Hamilton, TX",836.38,True,8461.0,3620.0,81.0,479.0,3060.0,10.11621511753031
48195,County,"Hansford County, Texas",25.494,74.40100000000001,53.968,45.946000000000005,51.77,48.35,42.968999999999994,21.451999999999998,40.361,22.923000000000002,44.066,29.008000000000003,46.144,19.733,57.842,15.815999999999999,52.376999999999995,17.87,62.378,37.332,52.956,46.059,68.07600000000001,31.463,40.830999999999996,58.736999999999995,77.593,22.674,73.055,27.439,19.42,80.27199999999999,46.816,41.167,66.77600000000001,33.714,39.834,33.988,59.01,20.401,45.38,42.218999999999994,35.61,33.765,49.937,50.115,36.032,52.193000000000005,51.508,36.924,53.78,30.671999999999997,59.099,28.078000000000003,59.348,28.189,45.33,54.67,47.56399999999999,9.097999999999999,"Hansford, TX",920.4,True,5399.0,1947.0,46.0,171.0,1730.0,5.865927857453281
48197,County,"Hardeman County, Texas",28.35,71.529,57.92100000000001,42.174,56.84,43.625,45.229,19.084,43.4,19.979,48.566,26.576999999999998,50.093,17.192,61.355,13.882,56.393,15.237,65.598,34.356,55.43899999999999,43.905,64.533,35.241,36.348,63.222,80.015,20.088,75.204,25.351,21.77,78.15899999999999,50.986999999999995,36.959,69.392,31.055999999999997,43.265,31.791999999999998,62.333999999999996,17.719,48.451,38.957,41.751999999999995,30.261,53.196999999999996,46.888000000000005,37.472,51.895,54.336000000000006,34.933,56.31,29.009,61.924,26.087,62.475,25.883000000000003,48.72,51.28,51.452,8.051,"Hardeman, TX",697.0,True,3933.0,1513.0,57.0,249.0,1207.0,5.642754662840746
48199,County,"Hardin County, Texas",24.271,75.691,53.202,46.595,50.418,49.821999999999996,41.199,22.0,38.905,23.838,42.648999999999994,31.295,44.01,20.815,57.598,15.837,51.409,18.278,63.255,37.039,52.169,47.708999999999996,70.07,29.916,41.428999999999995,58.225,78.564,22.024,74.892,25.732,20.46,79.28399999999999,45.742,43.081,64.26,36.03,35.86,38.292,57.08,23.138,42.103,44.536,36.301,36.545,45.856,54.295,31.211,57.663999999999994,47.022,42.115,49.778999999999996,35.582,56.68600000000001,31.136999999999997,56.776,31.897,42.803000000000004,57.196999999999996,46.965,9.594,"Hardin, TX",897.37,True,57602.0,22780.0,394.0,2780.0,19606.0,64.1897990795324
48201,County,"Harris County, Texas",33.93,66.166,66.42399999999999,33.174,71.694,27.916,57.652,13.717,54.231,13.581,58.066,17.859,59.398999999999994,10.638,68.744,10.198,63.532,10.935,71.032,28.539,64.411,34.808,56.57,42.575,31.01,68.066,82.551,17.539,79.433,20.753,22.734,76.516,56.511,32.061,77.211,22.758000000000003,52.623999999999995,21.284000000000002,71.801,10.404000000000002,59.57899999999999,31.002,53.646,21.599,64.84899999999999,35.486999999999995,50.161,38.274,64.45,24.375999999999998,67.608,18.396,72.609,15.524000000000001,72.581,15.811,60.538000000000004,39.461999999999996,63.553000000000004,5.329,"Harris, TX",1777.69,True,4713325.0,1312112.0,58243.0,707914.0,545955.0,2651.37622420107
48203,County,"Harrison County, Texas",25.228,74.725,58.235,40.433,52.70399999999999,47.093,46.903,17.965999999999998,44.968999999999994,18.791,47.548,26.959,50.338,16.805999999999997,60.715,13.200999999999999,54.423,14.770999999999999,67.692,32.321999999999996,56.381,43.225,64.53699999999999,35.336999999999996,35.41,64.559,79.41199999999999,20.783,76.961,23.223000000000003,18.223,81.362,50.766000000000005,38.049,72.042,28.255,41.265,31.129,60.143,16.735,45.97,41.151,39.55,29.593000000000004,52.083999999999996,48.185,35.486999999999995,49.898999999999994,52.54600000000001,33.426,55.82,27.245,61.958999999999996,23.425,61.613,24.648000000000003,47.853,52.15,48.946000000000005,7.801,"Harrison, TX",915.09,True,66553.0,26548.0,648.0,7151.0,18749.0,72.72836551596018
48205,County,"Hartley County, Texas",27.046,72.847,53.775,46.165,53.795,46.391000000000005,44.358000000000004,21.553,44.758,21.002,47.323,28.377,48.203,19.495,58.538999999999994,15.459000000000001,53.324,17.734,64.42699999999999,35.516999999999996,53.351000000000006,45.146,61.551,38.056999999999995,36.176,63.153,77.997,21.901999999999997,74.309,25.766,21.338,78.609,52.843999999999994,35.099000000000004,66.895,33.211,44.101000000000006,31.315,61.413000000000004,19.271,47.75899999999999,39.036,43.728,30.831999999999997,52.059,47.978,35.391999999999996,52.93600000000001,51.861000000000004,37.061,55.724,30.212,61.221000000000004,26.357,60.766999999999996,27.011999999999997,46.455,53.54600000000001,49.768,8.988999999999999,"Hartley, TX",1463.2,True,5576.0,1952.0,49.0,173.0,1730.0,3.8108255877528703
48207,County,"Haskell County, Texas",28.912,70.95,58.047,41.816,58.232,41.998999999999995,46.222,19.73,46.626999999999995,18.886,50.544,25.439,51.986000000000004,17.061,61.261,13.845,56.221000000000004,15.449000000000002,66.73,33.054,55.623999999999995,42.913000000000004,58.963,40.673,33.214,66.051,79.28,20.359,75.563,24.456,21.986,78.005,55.675,32.314,70.554,29.715,47.778,28.401,64.132,16.709,51.13,36.1,46.283,27.51,56.266999999999996,43.781000000000006,38.007,50.446999999999996,55.172,33.522,58.163000000000004,27.211,63.854,23.618000000000002,63.67,23.92,49.974,50.027,52.049,8.031,"Haskell, TX",910.25,True,5658.0,1770.0,53.0,314.0,1403.0,6.215874759681406
